Sample Time,Cpu Load,
4,0.5294117647058824,
5,0.46294442761769744,
6,0.6478269386841295,
7,0.7552441710336447,
8,0.5245437992098327,
9,0.4574398739316896,
10,0.6379671983962972,
11,0.6925972976656348,
12,0.6578535326902639,
13,0.5941122994652407,
