Sample Time,Cpu Load,
4,0.7763157894736842,
5,0.5935858082296136,
6,0.7265772566271933,
7,0.8042410207701166,
8,0.7563719540659135,
9,0.7777627172699729,
10,0.6909251606764736,
11,0.5504333737638445,
12,0.4558786011460868,
13,0.7684453468944743,
