Sample Time,Cpu Load,
4,0.5277777777777778,
5,0.4060873189918367,
6,0.4929108696153757,
7,0.7606434320335006,
8,0.6569525356924426,
9,0.49543231253960746,
10,0.5036599007247559,
11,0.3297554068047999,
12,0.4048091918844315,
13,0.43184527581848015,
