Sample Time,Cpu Load,
10:35:14:26,0.6441161552117677,
10:35:14:30,0.6649071483083185,
10:35:14:33,0.7658371040723982,
10:35:14:37,0.39790655339805825,
10:35:14:40,1.2072358227455842,
10:35:14:44,0.6235190320141165,
10:35:14:48,1.2302798982188294,
10:35:14:52,0.712934755013963,
10:35:14:55,0.3953969128996692,
10:35:14:59,0.7614420864229098,
10:35:14:63,0.7958844580777096,
10:35:14:67,0.4638754148583099,
10:35:14:71,1.1053785442852968,
10:35:14:74,0.6752197112366604,
10:35:14:78,0.7800996932515337,
10:35:14:81,0.46919566457501427,
10:35:14:85,0.4667005592272496,
10:35:14:89,0.81047461087012,
10:35:14:93,0.5870564207301506,
10:35:14:97,0.8365138319672131,
10:35:14:101,0.8482644206227667,
10:35:14:104,0.7972792149866191,
10:35:14:108,0.5721955533097524,
10:35:14:112,0.24122253094215712,
10:35:14:116,0.8008420515437612,
10:35:14:120,0.9417494270435447,
10:35:14:124,0.7788663861125723,
10:35:14:128,0.6313688212927757,
10:35:14:131,0.5869270576638739,
10:35:14:136,0.7239995207284927,
10:35:14:139,0.7266968325791855,
10:35:14:143,0.4682084607543323,
10:35:14:147,0.23386648122392212,
10:35:14:151,0.6488217213114754,
10:35:14:154,0.5243402510889059,
10:35:14:158,1.179350616016427,
10:35:14:162,0.882804503582395,
10:35:14:165,0.9461454771526266,
10:35:14:169,0.4201637666325486,
10:35:14:173,1.0482838114754098,
10:35:14:177,0.7530511060259344,
10:35:14:181,0.605478750640041,
10:35:14:185,1.215455475946776,
10:35:14:189,0.8066376217324449,
10:35:14:193,0.9203149001536098,
10:35:14:197,0.6795263559969442,
10:35:14:200,0.5189543404735062,
10:35:14:204,0.9441247323340471,
10:35:14:208,0.7372924648786717,
10:35:14:211,0.8209500609013398,
10:35:14:215,0.7201144834930777,
10:35:14:219,0.431085231635526,
10:35:14:223,1.2849503437738732,
10:35:14:226,0.8225547445255474,
10:35:14:230,0.5126436781609195,
10:35:14:237,0.6358375564991097,
10:35:14:241,1.3242397137745976,
10:35:14:245,0.7023475376371523,
10:35:14:249,0.7538853503184714,
10:35:14:253,0.697868810617662,
10:35:14:257,0.8975597356380275,
10:35:14:261,0.482225769007545,
10:35:14:264,0.5100709399543958,
