Sample Time,Cpu Load,
10:31:41:936,0.04453382438457065,
10:31:41:945,0.006032171581769437,
10:31:41:951,0.02380369100114323,
10:31:41:954,0.458100147275405,
10:31:41:958,0.7253691446028513,
10:31:41:961,0.4400711413547788,
10:31:42:188,0.811268725971099,
10:31:42:191,0.5496257485029941,
10:31:42:194,0.5140295053514609,
10:31:42:198,0.7802168021680217,
10:31:42:202,0.5615351004951937,
10:31:42:205,0.6543427230046949,
10:31:42:209,0.5735630722278738,
10:31:42:213,0.6086070791953145,
10:31:42:217,1.237089799033325,
10:31:42:221,1.1481197237145049,
10:31:42:224,0.658214709371293,
10:31:42:227,0.8851829080848448,
10:31:42:231,0.5110406091370558,
10:31:42:235,0.5153280972890804,
10:31:42:239,0.8524559193954659,
10:31:42:243,0.3995930395733932,
10:31:42:247,0.26131164209456026,
10:31:42:250,0.17639056831922612,
10:31:42:254,0.01264253842340109,
10:31:42:258,0.014233882221602009,
10:31:42:261,0.016641337386018237,
10:31:42:265,0.013018867924528301,
10:31:42:269,0.014310602289696366,
10:31:42:273,0.01288659793814433,
10:31:42:277,0.013350125944584382,
10:31:42:280,0.014424450157097972,
10:31:42:284,0.011833550065019505,
10:31:42:289,0.012568199532346063,
10:31:42:293,0.016963226571767496,
10:31:42:297,0.16699653636813458,
10:31:42:301,0.49309045226130654,
10:31:42:305,0.2743211178486686,
10:31:42:309,0.43051719809189054,
10:31:42:313,0.5614465408805032,
10:31:42:317,0.3525510204081633,
10:31:42:320,0.7121977349250076,
10:31:42:324,0.5715017939518195,
10:31:42:328,0.7340090657265173,
10:31:42:332,0.3864924821296524,
10:31:42:336,0.37274832732887286,
10:31:42:339,0.4098313803943984,
10:31:42:343,0.4773280584297018,
10:31:42:347,0.47366735007688365,
10:31:42:350,0.595963872424499,
10:31:42:354,0.7570480928689884,
10:31:42:358,0.3851282702565405,
10:31:42:362,0.5848623853211009,
10:31:42:365,0.8554698657526421,
10:31:42:369,0.7367699479023855,
10:31:42:373,0.6177407030056037,
10:31:42:377,0.6852527030424943,
10:31:42:380,0.45228065078442764,
10:31:42:383,0.4349467140319716,
10:31:42:387,0.6024296675191816,
10:31:42:391,0.7433741080530072,
10:31:42:395,0.6360803324099723,
10:31:42:399,0.9904780163599182,
10:31:42:402,0.570735524256651,
10:31:42:406,0.577416918429003,
10:31:42:409,0.7333625218914186,
10:31:42:413,0.5929598083577322,
10:31:42:416,0.6925840978593272,
10:31:42:420,0.6626703685007572,
10:31:42:424,0.7589699969068976,
10:31:42:428,0.3956953642384106,
10:31:42:431,0.9851889683350358,
10:31:42:435,0.7276319143512618,
10:31:42:439,0.5088364091335628,
10:31:42:442,0.9460493441599,
10:31:42:445,0.6452965847813061,
10:31:42:449,0.6985575695685473,
10:31:42:453,0.5679444902445727,
10:31:42:457,0.6635200202736948,
10:31:42:461,0.4954093343534813,
10:31:42:464,0.7402547770700637,
10:31:42:468,0.41148631363520083,
10:31:42:472,1.3792010613207548,
10:31:42:476,0.5857343192248853,
10:31:42:479,0.9849953831948292,
10:31:42:483,0.48061172254927054,
10:31:42:487,1.0261776753712237,
10:31:42:491,0.6834055569717054,
10:31:42:495,1.2857234151329244,
10:31:42:498,0.4471612903225806,
10:31:42:502,0.8663694267515923,
10:31:42:506,0.5755464048146975,
10:31:42:509,0.5458297751209792,
10:31:42:513,0.4358783783783784,
10:31:42:517,0.9343479368313805,
10:31:42:521,0.8923116089613035,
10:31:42:525,0.449260581336053,
10:31:42:528,0.8428214567446752,
10:31:42:532,0.7982210927573062,
10:31:42:536,0.6334618680377035,
10:31:42:540,0.6512856415478615,
10:31:42:544,0.6013857106534453,
10:31:42:548,0.454770362852068,
10:31:42:552,0.4956775997965929,
10:31:42:555,1.0911594202898551,
10:31:42:558,0.9321355833575793,
10:31:42:562,0.5084553255931348,
10:31:42:566,0.46134328358208954,
10:31:42:570,0.3701812611692622,
10:31:42:573,1.0823665893271461,
10:31:42:577,0.8560935104752172,
10:31:42:581,0.8578658536585366,
10:31:42:585,0.5658161786024934,
10:31:42:588,0.5259375855461265,
10:31:42:592,0.2428644240570846,
10:31:42:599,0.5347183491355271,
10:31:42:603,1.1499845057328788,
10:31:42:606,1.028828944004091,
10:31:42:610,0.7239964840316437,
10:31:42:614,0.7836648814078041,
10:31:42:618,0.6465781409601634,
10:31:42:621,1.0259767836919593,
10:31:42:625,0.7898467432950191,
10:31:42:629,0.9262874929258631,
10:31:42:633,0.5642422706538267,
10:31:42:637,0.5497455470737913,
10:31:42:640,0.8451912997903563,
10:31:42:644,0.6631031493787922,
10:31:42:647,0.5718795888399413,
10:31:42:651,0.6704749679075738,
10:31:42:655,0.6399746192893401,
10:31:42:658,0.6282089111832398,
10:31:42:662,0.7776288922919857,
10:31:42:666,0.4447060320692288,
10:31:42:670,0.5736721144024515,
10:31:42:674,0.8656982670744139,
10:31:42:678,0.666960870844366,
