Sample Time,Cpu Load,
10:29:33:318,0.0,
10:29:33:327,0.7278930907023031,
10:29:33:330,0.6957582027785989,
10:29:33:334,0.4485543110184944,
10:29:33:338,0.4320787637088734,
10:29:33:341,0.6971139759742162,
10:29:33:345,0.8189634583233819,
10:29:33:349,1.0664952751528627,
10:29:33:353,0.7184138103577683,
10:29:33:357,0.5954338477105996,
10:29:33:361,0.7888214466363177,
10:29:33:364,1.0743471582181259,
10:29:33:368,0.3986387049300957,
10:29:33:372,0.5573069403714564,
10:29:33:377,0.4578222778473091,
10:29:33:381,0.47323449524671796,
10:29:33:385,0.8160377358490566,
10:29:33:389,0.5487362362362362,
10:29:33:393,0.7212744606121425,
10:29:33:397,0.5083249874812218,
10:29:33:400,0.9609154929577465,
10:29:33:404,0.49145943230344136,
10:29:33:408,0.5975075150300602,
10:29:33:412,1.1793308760986674,
10:29:33:416,0.5591712294673967,
10:29:33:420,0.9864665354330708,
10:29:33:424,0.8191768826619965,
10:29:33:428,1.0135508155583437,
10:29:33:432,0.9497646184340932,
10:29:33:436,0.6142516921534219,
10:29:33:440,0.8710519771201194,
10:29:33:444,0.9483765309028767,
10:29:33:448,0.7088972431077695,
10:29:33:452,0.8525175350701403,
10:29:33:456,0.9010574018126888,
10:29:33:459,1.1235573223903565,
10:29:33:463,0.6111111111111112,
10:29:33:467,0.4301007556675063,
10:29:33:470,1.1365693430656933,
10:29:33:474,0.6460433467741935,
10:29:33:477,0.7848837209302325,
10:29:33:481,0.6255040322580645,
10:29:33:485,0.7399559713813979,
10:29:33:489,0.7323386114494519,
10:29:33:493,0.8521100226073851,
10:29:33:497,0.8861517137096774,
10:29:33:501,0.6920778229908443,
10:29:33:505,0.5023376295173111,
10:29:33:508,1.0789161978087058,
10:29:33:512,1.111391765597373,
10:29:33:516,0.9189646527951868,
10:29:33:520,0.5793051359516617,
10:29:33:524,0.7984261501210653,
10:29:33:528,0.4509194831013916,
10:29:33:531,0.6428361714621257,
10:29:33:535,0.5499873289406995,
10:29:33:539,0.7926712819288613,
10:29:33:543,0.8158491635951234,
10:29:33:547,0.6584743653558984,
10:29:33:551,1.0427518427518427,
10:29:33:554,0.8926405733186329,
10:29:33:558,0.6478587962962963,
10:29:33:561,0.25291479820627805,
10:29:33:565,0.43013871374527113,
10:29:33:568,0.7169825978868862,
10:29:33:572,0.7573529411764706,
10:29:33:576,0.6670032819994951,
10:29:33:580,0.679384965831435,
10:29:33:584,0.6306073588709677,
10:29:33:587,0.7766213537241574,
10:29:33:591,0.6704264524103832,
10:29:33:594,0.256582796957285,
10:29:33:598,0.5295374560080442,
10:29:33:602,0.7840393343419062,
10:29:33:606,0.8432685021470068,
10:29:33:609,0.7055818774059817,
10:29:33:613,1.060396785534907,
10:29:33:617,0.7858827911596722,
10:29:33:621,0.9559630378284725,
10:29:33:625,1.052180489034535,
10:29:33:628,0.8791644277270285,
10:29:33:632,0.83000252972426,
10:29:33:636,0.6434056007226739,
10:29:33:894,0.6337768898027273,
10:29:33:897,0.8732647814910026,
10:29:33:901,0.482481401487881,
10:29:33:905,0.2648746468926554,
10:29:33:912,0.5846835997372455,
10:29:33:918,0.9649015850897056,
10:29:33:922,0.8561880617653838,
10:29:33:929,0.44161896374578014,
10:29:33:935,1.0271859553434464,
10:29:33:938,0.8756709608158884,
10:29:33:942,0.5863933601609658,
10:29:33:946,1.2408893985728848,
10:29:33:950,0.7686034658511722,
10:29:33:954,0.695876946642839,
10:29:33:958,0.9818840579710145,
10:29:33:961,0.6582210655235763,
10:29:33:965,0.5908901830282862,
10:29:33:968,1.2389217134416544,
10:29:33:972,0.8828722778104767,
10:29:33:976,0.29946424121604787,
10:29:33:980,1.0551433601609659,
10:29:33:983,0.49466089466089463,
10:29:33:986,0.7562256225622562,
10:29:33:990,0.579520244037715,
10:29:33:994,0.5245697181341981,
10:29:33:998,0.5191430628900624,
10:29:34:1,0.4207757065544197,
10:29:34:5,0.4033582089552239,
10:29:34:9,0.6031101673744691,
10:29:34:13,0.4060204616998951,
10:29:34:17,0.5511349306431274,
10:29:34:20,0.3522267206477733,
10:29:34:23,0.25374648766781144,
10:29:34:27,0.4809711286089239,
10:29:34:30,0.7227684144818977,
10:29:34:34,0.7603531504065041,
