Sample Time,Cpu Load,
10:36:14:906,0.03728813559322034,
10:36:14:912,0.017572554940446235,
10:36:14:921,0.010837155963302753,
10:36:14:925,0.04240731335703403,
10:36:14:929,0.5853083588175332,
10:36:14:933,0.6149116064565718,
10:36:14:937,0.8879494007989348,
10:36:14:941,0.6909309385277005,
10:36:14:944,0.5704644412191582,
10:36:14:948,0.1825563122053431,
10:36:14:952,0.61984207845135,
10:36:14:955,0.42539704653106714,
10:36:14:959,0.668106686701728,
10:36:14:963,0.8228756330894766,
10:36:14:967,0.8908892875448488,
10:36:14:971,0.7446319018404908,
10:36:14:974,0.9678913244828651,
10:36:14:978,0.6173223350253807,
10:36:14:981,0.44601938895417154,
10:36:14:985,0.6807841963483987,
10:36:14:988,0.5945394736842106,
10:36:14:992,0.9121397602652385,
10:36:14:996,0.8675229585505088,
10:36:15:0,0.599541167473872,
10:36:15:4,1.071373811714198,
10:36:15:7,0.5567173637515843,
10:36:15:11,0.6691176470588235,
10:36:15:15,0.7594687341128622,
10:36:15:19,0.6209487330583382,
10:36:15:22,0.8229737964655698,
10:36:15:26,0.7608612317914644,
10:36:15:30,0.9669907881269192,
10:36:15:33,0.7363823933975241,
10:36:15:37,0.5805837563451777,
10:36:15:41,1.2148058252427185,
10:36:15:45,0.544935262757045,
10:36:15:48,0.831453634085213,
10:36:15:52,0.638169014084507,
10:36:15:56,0.7147629853756934,
10:36:15:59,0.8680594503645541,
10:36:15:63,0.7417596348884381,
10:36:15:67,0.8883222845486997,
10:36:15:71,1.0640180878552972,
10:36:15:75,0.46905124302384577,
10:36:15:79,0.7525654181631606,
10:36:15:83,0.6493348682527501,
10:36:15:86,0.8179611650485437,
10:36:15:90,0.9260015310028068,
10:36:15:94,0.8488445911630269,
10:36:15:97,1.205062737087832,
10:36:15:101,0.46528831562974204,
10:36:15:104,0.41021840873634946,
10:36:15:108,0.6829453441295547,
10:36:15:112,0.7151794742163802,
10:36:15:116,0.661935382685069,
10:36:15:119,0.4988972904851922,
10:36:15:122,0.08906052963430013,
10:36:15:125,0.7029577883472057,
10:36:15:129,0.467049576783555,
10:36:15:132,0.6397657841140529,
10:36:15:136,0.6903926157046282,
10:36:15:140,0.7328110739275936,
10:36:15:145,0.02301890064158141,
10:36:15:149,0.2433469805527124,
10:36:15:153,0.6441326530612245,
10:36:15:157,0.9182027649769585,
10:36:15:160,1.013442521631644,
10:36:15:164,0.3243449503943017,
10:36:15:168,0.8780487804878049,
10:36:15:171,0.938925855513308,
10:36:15:175,0.7788165983606558,
10:36:15:179,0.5528429372768996,
10:36:15:183,0.8541878818737271,
10:36:15:187,0.8391770309605716,
10:36:15:190,0.798271922307912,
10:36:15:194,0.9793209088588205,
10:36:15:198,0.8432144831398563,
10:36:15:202,0.46548864506251597,
10:36:15:206,0.7339185033316248,
10:36:15:210,0.8163174035267059,
10:36:15:214,1.0789977046671768,
10:36:15:218,1.0160175879396984,
10:36:15:221,0.8993871297242084,
10:36:15:225,0.9319314641744548,
10:36:15:229,0.7205170657157413,
10:36:15:233,0.315742397137746,
10:36:15:236,1.0914477073673363,
10:36:15:240,0.5138532580810672,
10:36:15:244,0.5283380137860607,
10:36:15:248,1.1752300613496933,
10:36:15:252,0.7664624808575804,
10:36:15:256,0.6383580588383203,
10:36:15:260,0.7620106761565836,
10:36:15:264,0.8657077393075356,
10:36:15:268,0.4902738674174558,
10:36:15:272,0.597925680834818,
10:36:15:276,1.198632762586251,
10:36:15:280,0.6545512820512821,
10:36:15:283,0.8107773304428616,
10:36:15:286,0.7972361024359775,
10:36:15:293,0.9106455433816998,
10:36:15:296,0.8188405797101449,
10:36:15:301,0.16296450072659333,
10:36:15:305,0.16171837130392633,
10:36:15:309,0.4776500638569604,
10:36:15:312,0.6033937302272073,
10:36:15:316,1.1024002493765586,
10:36:15:319,0.6249610955493309,
10:36:15:322,0.6527735212994177,
10:36:15:325,0.9986131386861314,
10:36:15:330,0.6216535433070867,
10:36:15:333,0.9038576109621687,
10:36:15:337,0.6876117496807151,
10:36:15:340,0.7928639090622039,
10:36:15:344,0.5409034653465347,
10:36:15:348,0.6346938775510204,
10:36:15:353,0.4313800657174151,
10:36:15:358,0.5849345870809485,
10:36:15:361,0.7367176634214186,
10:36:15:365,0.735707422531828,
10:36:15:369,0.38268842044470114,
10:36:15:373,0.5926610978520286,
10:36:15:376,0.8226822682268227,
10:36:15:380,0.6988153098420413,
10:36:15:384,0.45524790727623954,
10:36:15:388,0.6393593519882179,
10:36:15:392,0.6433685003767897,
10:36:15:398,0.9906589673913043,
10:36:15:402,0.8672862453531599,
10:36:15:406,0.7276040286244367,
