Sample Time,Cpu Load,
10:31:9:489,0.0,
10:31:9:497,0.801185073121533,
10:31:9:501,0.6166915608663182,
10:31:9:505,0.13859649122807016,
10:31:9:511,0.31410417715148464,
10:31:9:515,0.6805380146501642,
10:31:9:519,0.6613368447454226,
10:31:9:523,0.7358279462953754,
10:31:9:526,0.8257532689027857,
10:31:9:530,0.45759939607448413,
10:31:9:534,0.5178763440860215,
10:31:9:537,0.7410077519379845,
10:31:9:541,0.4816922315685304,
10:31:9:545,0.6208358120166567,
10:31:9:549,0.7186949962283128,
10:31:9:552,0.7978507115887308,
10:31:9:555,0.6577149953430612,
10:31:9:559,0.8503547896604156,
10:31:9:563,0.74930790525992,
10:31:9:567,0.6028511992168379,
10:31:9:571,0.4963346814964611,
10:31:9:574,0.6980947043989914,
10:31:9:578,0.777250885179565,
10:31:9:582,0.6506849315068494,
10:31:9:586,0.7738202584911331,
10:31:9:590,0.7890466531440162,
10:31:9:594,0.648553412462908,
10:31:9:597,0.7109570041608877,
10:31:9:601,0.4627364438839849,
10:31:9:605,0.9614178168130489,
10:31:9:608,0.9348087925323698,
10:31:9:612,0.9361848124428179,
10:31:9:615,0.7291726722398386,
10:31:9:619,0.6943538826318909,
10:31:9:623,1.0302820448249812,
10:31:9:626,0.6631812420785805,
10:31:9:630,0.9233027054619704,
10:31:9:634,0.7196048632218845,
10:31:9:638,0.8378429878048781,
10:31:9:642,0.8331651954602775,
10:31:9:646,0.7505661801711122,
10:31:9:649,0.7566169759659264,
10:31:9:653,0.3931709766507658,
10:31:9:657,0.49597078821455554,
10:31:9:661,0.878793626707132,
10:31:9:665,0.9690254343993956,
10:31:9:669,0.7190883908335431,
10:31:9:673,0.5301975183590782,
10:31:9:677,1.115506329113924,
10:31:9:681,1.05929203539823,
10:31:9:685,0.8014189189189189,
10:31:9:688,1.0435799941503363,
10:31:9:692,0.6072129538763493,
10:31:9:696,0.2491096413126431,
10:31:9:700,0.07184343434343435,
10:31:9:704,0.314766191547887,
10:31:9:708,0.6817771472788239,
10:31:9:712,0.7656156604901375,
10:31:9:715,0.7791572610985703,
10:31:9:719,0.6801067073170731,
10:31:9:723,0.9904039136979428,
10:31:9:727,0.7992576748867639,
10:31:9:730,0.8337424986361156,
10:31:9:734,0.5412390488110138,
10:31:9:738,0.29474195338512765,
10:31:9:742,0.5655716832187421,
10:31:9:745,0.8205543050084412,
10:31:9:749,0.7267575140091697,
10:31:9:753,0.71570962888666,
10:31:9:757,0.45751160092807425,
10:31:9:760,0.9723907766990292,
10:31:9:764,0.8261399483796961,
10:31:9:768,1.0659959503923058,
10:31:9:771,0.2507511608850041,
10:31:9:775,0.9235725113693785,
10:31:9:779,1.319720614145482,
10:31:9:956,0.6166607352675344,
10:31:9:960,0.5918504901960784,
10:31:9:965,0.7423950056753689,
10:31:9:968,0.7560282705099778,
10:31:9:972,0.7199238578680203,
